route,replicate,bootstrap_loss,lnA1,cat_order_1,Ea1_over_R,lnA2,cat_order_2,Ea2_over_R,order_H2O2,order_TBA_main,order_TBA_side,order_TBHP_side,Ea1_kJ_mol,Ea2_kJ_mol,R2_H2O2,RMSE_H2O2,R2_TBA,RMSE_TBA,R2_TBHP,RMSE_TBHP,R2_DTBP,RMSE_DTBP
tbhp_wpo4,1,0.059254467487335205,24.885839462280273,0.9334729313850403,11740.3701171875,23.98505210876465,0.4889395534992218,11002.017578125,2.8485665321350098,0.19541150331497192,0.1777919977903366,1.0944401025772095,97.60943715429687,91.47077414453126,0.9905324491441913,0.09895275648196925,0.9909339441991172,0.09530562450280727,0.9741245334519206,0.10751556299077804,0.9118931115614647,0.024705620535053822
tbhp_wpo4,2,0.05752885341644287,24.90691566467285,0.9152320027351379,11740.3505859375,23.97854232788086,0.5020596385002136,11002.021484375,2.906102418899536,0.1008254811167717,0.1735794097185135,1.246182918548584,97.60927477148437,91.47080662109376,0.9841632685695703,0.12797992389694426,0.9861236044036301,0.1179091920571542,0.9596724724322849,0.13422333758355476,0.9177942993740977,0.023863921675625288
tbhp_wpo4,3,0.059460751712322235,24.907611846923828,0.9136610627174377,11740.3486328125,23.977306365966797,0.5011541247367859,11002.0263671875,2.9052367210388184,0.0770777091383934,0.18967214226722717,1.2684028148651123,97.60925853320313,91.47084721679687,0.9830416179742265,0.13243454560283013,0.9865599146787059,0.1160407021582029,0.9570137478871381,0.13857728122717106,0.9184413620356684,0.02376981669625225
tbhp_wpo4,4,0.042167454957962036,24.906070709228516,0.9139506816864014,11740.349609375,23.985132217407227,0.4962881803512573,11002.0146484375,2.8410427570343018,0.1844354122877121,0.17710986733436584,1.1777220964431763,97.60926665234375,91.47074978710938,0.9895701311760507,0.1038600437064729,0.9899400702181584,0.10039377838406996,0.972053296847255,0.11173584797207967,0.9109316727211065,0.024840051445795305
tbhp_wpo4,5,0.049227844923734665,24.901079177856445,0.9245105981826782,11740.35546875,23.99146842956543,0.4931661784648895,11002.0078125,2.88818097114563,0.10279212892055511,0.16820666193962097,1.185961365699768,97.6093153671875,91.47069295312501,0.9870325765872403,0.11580729708947844,0.9886832368821493,0.10648058822990662,0.9664767655640909,0.12237711308416177,0.9192842365042394,0.023646671737665277
