route,replicate,bootstrap_loss,lnA1,cat_order_1,Ea1_over_R,order_benzaldehyde,order_TBHP,Ea1_kJ_mol,R2_Benzaldehyde,RMSE_Benzaldehyde,R2_TBHP,RMSE_TBHP,R2_TBPB,RMSE_TBPB
tbpb_benzaldehyde,1,0.10499266535043716,3.186756134033203,3.0,2847.23095703125,2.560567855834961,2.1284239292144775,23.67187817675781,0.9693122870947973,0.07380684313750994,0.9658687804210081,0.14761378091281732,0.9489866952739872,0.07380685891047956
tbpb_benzaldehyde,2,0.0726904347538948,3.1250805854797363,2.8962326049804688,2847.302490234375,2.5285418033599854,2.137583017349243,23.672472903808593,0.9678696478439157,0.07552176370814967,0.96426434377762,0.151043447259295,0.9465886466228869,0.07552170513187009
tbpb_benzaldehyde,3,0.08550860732793808,3.157944917678833,2.8775668144226074,2847.257568359375,2.5744194984436035,1.9881800413131714,23.672099423339844,0.9688789748646952,0.07432609562612433,0.965386824513575,0.14865233534974667,0.9482662824762772,0.07432618333763562
tbpb_benzaldehyde,4,0.08724169433116913,3.1396758556365967,2.834780216217041,2847.2939453125,2.4873950481414795,1.9967801570892334,23.672401861328126,0.9676218833597359,0.07581238709152034,0.96398878701871,0.15162467590644899,0.9461767323174356,0.07581235945123285
tbpb_benzaldehyde,5,0.13637252151966095,3.083435297012329,2.948321580886841,2847.329833984375,2.632924795150757,2.0746636390686035,23.672700239746092,0.9690643183460845,0.07410443750835936,0.9655930338225591,0.148208868732867,0.9485744693210081,0.07410446578568611
