route,replicate,bootstrap_loss,lnA1,cat_order_1,Ea1_over_R,lnA2,cat_order_2,Ea2_over_R,order_H2O2,order_TBA_main,order_TBA_side,order_TBHP_side,Ea1_kJ_mol,Ea2_kJ_mol,R2_H2O2,RMSE_H2O2,R2_TBA,RMSE_TBA,R2_TBHP,RMSE_TBHP,R2_DTBP,RMSE_DTBP
tbhp_cf3,1,0.05522352084517479,28.637752532958984,1.4691649675369263,14163.990234375,29.069963455200195,1.7501057386398315,13573.7744140625,2.8346917629241943,0.6446695327758789,0.18753358721733093,0.41329535841941833,117.75941480859375,112.85236047851562,0.9924838948686373,0.0938902044948659,0.9943859955967801,0.0940827286630875,0.9872235585535344,0.10384115280900731,0.9212291093946263,0.03290642149756918
tbhp_cf3,2,0.0427766777575016,28.70963478088379,1.54671311378479,14163.921875,29.10346794128418,1.8023619651794434,13573.7412109375,2.8980956077575684,0.5076795220375061,0.1528988927602768,0.3428645133972168,117.75884646875,112.85208442773437,0.9866765912219665,0.12500619872935967,0.9897866706924081,0.1268987098864245,0.9801899423450661,0.12930265079517084,0.9260365494052826,0.031886462769607694
tbhp_cf3,3,0.07470375299453735,28.632049560546875,1.4726550579071045,14163.9990234375,29.049768447875977,1.7468749284744263,13573.791015625,2.8222880363464355,0.6194339394569397,0.27467411756515503,0.41209012269973755,117.75948788085938,112.85249850390625,0.9911571643396252,0.10184029496311613,0.9937661879421597,0.09914033449339332,0.9848559594196712,0.11305387055475731,0.9310797648281142,0.030780179297395436
tbhp_cf3,4,0.0526152104139328,28.673616409301758,1.4971144199371338,14163.955078125,29.055274963378906,1.7483830451965332,13573.791015625,2.8581297397613525,0.526176393032074,0.14811253547668457,0.48418551683425903,117.75912251953125,112.85249850390625,0.992076336323351,0.09640218906258018,0.9939208440983134,0.0979028116435788,0.9871083960815995,0.10430809989274863,0.9139619008103577,0.034390871694317815
tbhp_cf3,5,0.06223930045962334,28.63513946533203,1.4852664470672607,14163.994140625,29.067996978759766,1.7653053998947144,13573.78125,2.823967933654785,0.6648765802383423,0.20103749632835388,0.38305264711380005,117.75944728515624,112.8524173125,0.9924729940364182,0.0939582657161788,0.9943842299467341,0.09409752151819765,0.9872304506043602,0.10381313970737306,0.9238093919546521,0.032362979730388264
