experiment_id,point_id,time,score,yield,selectivity,conversion,impurity,product,limiting_initial,H2O2_0,H2O2,TBCL_0,TBCL,TBHP_0,TBHP,T_0,T,route,kind,route_label,short_label,route_title,product_species,productivity_mol_l_s,candidate_id,H2O2_final,TBCL_final,TBHP_final,T_final,TBA_0,TBA,Catalyst_0,Catalyst,DTBP_0,DTBP,TBA_final,Catalyst_final,DTBP_final,Benzaldehyde_0,Benzaldehyde,TBPB_0,TBPB,Benzoic_acid_0,Benzoic_acid,Benzaldehyde_final,TBPB_final,Benzoic_acid_final,final_gwp_kg_co2eq_per_kg_product,Ea1_kJ_mol,product_R2,yield_metric,selectivity_metric,productivity_metric,kinetic_accessibility_metric,greenness_metric,yield_score_0_5,selectivity_score_0_5,productivity_score_0_5,kinetic_accessibility_score_0_5,greenness_score_0_5,model_confidence_score_0_5,overall_score_0_5
,,1731.811510521042,0.6127037223954944,0.5158796529943708,0.9999999999999888,0.5158796529943709,0.0,1.1268818393247206,2.184389,,13.106335,,2.184389,,0.0,,60.0,tbhp_bzcl,best_model,Route 1,R1,TBHP-BZCL,TBHP,0.0006506954321984388,1332.0,11.979453160675266,1.057507160675279,1.1268818393247206,60.0,,,,,,,,,,,,,,,,,,,5.056176176489193,9.364722345703125,0.9875421925612539,0.5158796529943708,0.9999999999999888,0.0006506954321984388,9.364722345703125,5.056176176489193,4.031759305988741,4.999999999999978,3.0,5.0,4.635526859760439,4.975084385122508,4.276256408371535
,,1717.092760521042,0.8431625846891557,0.8829206076265405,0.8983641389134817,0.4467315500353402,0.10163586108651829,2.909819373539599,3.295675,,7.250484,,,,0.0,,80.0,tbhp_wpo4,best_model,Route 2,R2,TBHP-TBA-WPO4,TBHP,0.00169461979017175,16316.0,4.011464044173566,,2.909819373539599,80.0,,3.295675,,0.165257,,0.0,0.0,0.165257,0.3292005822868362,,,,,,,,,,3.399519627535948,97.60940467773437,0.9679723349221196,0.8829206076265405,0.8983641389134817,0.00169461979017175,97.60940467773437,3.399519627535948,4.765841215253081,4.796728277826963,3.985296034930511,3.3717908279698108,5.0,4.93594466984424,4.540492043594531
,,1051.7193158191383,0.7848252297316178,0.7954734598784727,0.8928905312475365,0.44544847998726395,0.10710946875246352,2.9129490355697385,3.661906,,7.323812,,,,0.0,,85.0,tbhp_cf3,best_model,Route 3,R3,TBHP-CF3,TBHP,0.0027697019459046158,24049.0,4.061431076887517,,2.9129490355697385,85.0,,3.661906,,1.42376,,0.0,0.050093189344760335,1.42376,0.3494318875427502,,,,,,,,,,3.445384057475647,117.759496,0.9797742664545921,0.7954734598784727,0.8928905312475365,0.0027697019459046158,117.759496,3.445384057475647,4.590946919756945,4.785781062495073,5.0,3.0,4.989909584569004,4.959548532909184,4.581814991983447
,,1484.409866160893,0.8889132250451103,0.9207691260272176,1.0000000000000004,0.4833638052469709,0.0,1.3095127868057157,1.4221945,,,,,,2.844389,,65.0,tbpb_benzaldehyde,best_model,Route 4,R4,TBPB-benzaldehyde,TBPB,0.0008821773666814065,16463.0,,,0.2253634263885675,65.0,,0.0,,0.43096,,,0.0,0.43096,,,2.709166,,0.0,,0.0,1.399653213194285,1.3095127868057157,0.0,12.49021173101638,23.672294282714844,0.9521120046107276,0.9207691260272176,1.0,0.0008821773666814065,23.672294282714844,12.49021173101638,4.841538252054435,5.0,3.2184815695333584,4.73600993009787,3.0,4.904224009221455,4.442988529261565
